cost_type,age_band,month,medicare_cost
part_b_premium,85+,2033-01-01,216.26812486315598
part_b_premium,85+,2033-02-01,216.69597491541927
part_b_premium,85+,2033-03-01,217.12467139693487
part_b_premium,85+,2033-04-01,217.5542159822204
part_b_premium,85+,2033-05-01,217.9846103491064
part_b_premium,85+,2033-06-01,218.4158561787425
part_b_premium,85+,2033-07-01,218.84795515560438
part_b_premium,85+,2033-08-01,219.2809089675001
part_b_premium,85+,2033-09-01,219.71471930557678
part_b_premium,85+,2033-10-01,220.1493878643271
part_b_premium,85+,2033-11-01,220.58491634159617
part_b_premium,85+,2033-12-01,221.02130643858786
part_b_premium,85+,2034-01-01,221.4585598598717
part_b_premium,85+,2034-02-01,221.89667831338932
part_b_premium,85+,2034-03-01,222.33566351046127
part_b_premium,85+,2034-04-01,222.77551716579373
part_b_premium,85+,2034-05-01,223.21624099748496
part_b_premium,85+,2034-06-01,223.65783672703233
part_b_premium,85+,2034-07-01,224.1003060793389
part_b_premium,85+,2034-08-01,224.5436507827201
part_b_premium,85+,2034-09-01,224.9878725689106
part_b_premium,85+,2034-10-01,225.43297317307096
part_b_premium,85+,2034-11-01,225.8789543337945
part_b_premium,85+,2034-12-01,226.325817793114
part_b_premium,85+,2035-01-01,226.77356529650862
part_b_premium,85+,2035-02-01,227.22219859291067
part_b_premium,85+,2035-03-01,227.67171943471237
part_b_premium,85+,2035-04-01,228.12212957777277
part_b_premium,85+,2035-05-01,228.57343078142458
part_b_premium,85+,2035-06-01,229.02562480848113
part_b_premium,85+,2035-07-01,229.47871342524306
part_b_premium,85+,2035-08-01,229.9326984015054
part_b_premium,85+,2035-09-01,230.38758151056447
part_b_premium,85+,2035-10-01,230.84336452922466
part_b_premium,85+,2035-11-01,231.30004923780555
part_b_premium,85+,2035-12-01,231.75763742014874
part_b_premium,85+,2036-01-01,232.21613086362484
part_b_premium,85+,2036-02-01,232.67553135914054
part_b_premium,85+,2036-03-01,233.13584070114544
part_b_premium,85+,2036-04-01,233.59706068763933
part_b_premium,85+,2036-05-01,234.05919312017878
part_b_premium,85+,2036-06-01,234.52223980388464
part_b_premium,85+,2036-07-01,234.98620254744887
part_b_premium,85+,2036-08-01,235.45108316314156
part_b_premium,85+,2036-09-01,235.91688346681804
part_b_premium,85+,2036-10-01,236.38360527792605
part_b_premium,85+,2036-11-01,236.8512504195129
part_b_premium,85+,2036-12-01,237.31982071823234
part_b_premium,85+,2037-01-01,237.78931800435186
part_b_premium,85+,2037-02-01,238.25974411175994
part_b_premium,85+,2037-03-01,238.73110087797298
part_b_premium,85+,2037-04-01,239.20339014414267
part_b_premium,85+,2037-05-01,239.6766137550631
part_b_premium,85+,2037-06-01,240.15077355917788
part_b_premium,85+,2037-07-01,240.62587140858767
part_b_premium,85+,2037-08-01,241.10190915905696
part_b_premium,85+,2037-09-01,241.57888867002166
part_b_premium,85+,2037-10-01,242.0568118045963
part_b_premium,85+,2037-11-01,242.53568042958122
part_b_premium,85+,2037-12-01,243.0154964154699
part_b_premium,85+,2038-01-01,243.49626163645632
part_b_premium,85+,2038-02-01,243.97797797044217
part_b_premium,85+,2038-03-01,244.4606472990443
part_b_premium,85+,2038-04-01,244.9442715076021
part_b_premium,85+,2038-05-01,245.42885248518462
part_b_premium,85+,2038-06-01,245.91439212459818
part_b_premium,85+,2038-07-01,246.40089232239376
part_b_premium,85+,2038-08-01,246.88835497887433
part_b_premium,85+,2038-09-01,247.37678199810216
part_b_premium,85+,2038-10-01,247.86617528790663
part_b_premium,85+,2038-11-01,248.35653675989118
part_b_premium,85+,2038-12-01,248.84786832944116
part_b_premium,85+,2039-01-01,249.34017191573125
part_b_premium,85+,2039-02-01,249.8334494417328
part_b_premium,85+,2039-03-01,250.32770283422138
part_b_premium,85+,2039-04-01,250.82293402378457
part_b_premium,85+,2039-05-01,251.31914494482905
part_b_premium,85+,2039-06-01,251.81633753558856
part_b_premium,85+,2039-07-01,252.3145137381312
part_b_premium,85+,2039-08-01,252.81367549836733
part_b_premium,85+,2039-09-01,253.31382476605663
part_b_premium,85+,2039-10-01,253.81496349481637
part_b_premium,85+,2039-11-01,254.31709364212855
part_b_premium,85+,2039-12-01,254.82021716934779
part_b_premium,85+,2040-01-01,255.3243360417088
part_b_premium,85+,2040-02-01,255.82945222833433
part_b_premium,85+,2040-03-01,256.3355677022427
part_b_premium,85+,2040-04-01,256.8426844403554
part_b_premium,85+,2040-05-01,257.35080442350494
part_b_premium,85+,2040-06-01,257.8599296364427
part_b_premium,85+,2040-07-01,258.3700620678464
part_b_premium,85+,2040-08-01,258.8812037103281
part_b_premium,85+,2040-09-01,259.39335656044204
part_b_premium,85+,2040-10-01,259.90652261869195
part_b_premium,85+,2040-11-01,260.42070388953965
part_b_premium,85+,2040-12-01,260.9359023814121
part_b_premium,85+,2041-01-01,261.4521201067098
part_b_premium,85+,2041-02-01,261.9693590818144
part_b_premium,85+,2041-03-01,262.4876213270966
part_b_premium,85+,2041-04-01,263.00690886692394
part_b_premium,85+,2041-05-01,263.52722372966906
part_b_premium,85+,2041-06-01,264.0485679477173
part_b_premium,85+,2041-07-01,264.57094355747466
part_b_premium,85+,2041-08-01,265.094352599376
part_b_premium,85+,2041-09-01,265.6187971178926
part_b_premium,85+,2041-10-01,266.14427916154057
part_b_premium,85+,2041-11-01,266.6708007828886
part_b_premium,85+,2041-12-01,267.198364038566
part_b_premium,85+,2042-01-01,267.72697098927085
part_b_premium,85+,2042-02-01,268.25662369977795
part_b_premium,85+,2042-03-01,268.78732423894684
part_b_premium,85+,2042-04-01,269.31907467973014
part_b_premium,85+,2042-05-01,269.8518770991811
part_b_premium,85+,2042-06-01,270.3857335784625
part_b_premium,85+,2042-07-01,270.9206462028541
part_b_premium,85+,2042-08-01,271.45661706176105
part_b_premium,85+,2042-09-01,271.9936482487221
part_b_premium,85+,2042-10-01,272.5317418614176
part_b_premium,85+,2042-11-01,273.0709000016779
part_b_premium,85+,2042-12-01,273.6111247754916
part_b_premium,85+,2043-01-01,274.15241829301334
part_b_premium,85+,2043-02-01,274.69478266857266
part_b_premium,85+,2043-03-01,275.2382200206816
part_b_premium,85+,2043-04-01,275.7827324720436
part_b_premium,85+,2043-05-01,276.3283221495615
part_b_premium,85+,2043-06-01,276.8749911843457
part_b_premium,85+,2043-07-01,277.4227417117226
part_b_premium,85+,2043-08-01,277.97157587124326
part_b_premium,85+,2043-09-01,278.5214958066914
part_b_premium,85+,2043-10-01,279.0725036660916
part_b_premium,85+,2043-11-01,279.6246016017182
part_b_premium,85+,2043-12-01,280.17779177010345
part_b_premium,85+,2044-01-01,280.73207633204566
part_b_premium,85+,2044-02-01,281.28745745261836
part_b_premium,85+,2044-03-01,281.84393730117796
part_b_premium,85+,2044-04-01,282.4015180513727
part_b_premium,85+,2044-05-01,282.96020188115097
part_b_premium,85+,2044-06-01,283.5199909727699
part_b_premium,85+,2044-07-01,284.08088751280394
part_b_premium,85+,2044-08-01,284.6428936921531
part_b_premium,85+,2044-09-01,285.206011706052
part_b_premium,85+,2044-10-01,285.7702437540778
part_b_premium,85+,2044-11-01,286.33559204015944
part_b_premium,85+,2044-12-01,286.9020587725859
part_b_premium,85+,2045-01-01,287.4696461640148
part_b_premium,85+,2045-02-01,288.03835643148125
part_b_premium,85+,2045-03-01,288.60819179640623
part_b_premium,85+,2045-04-01,289.1791544846056
part_b_premium,85+,2045-05-01,289.7512467262986
part_b_premium,85+,2045-06-01,290.3244707561164
part_b_premium,85+,2045-07-01,290.89882881311127
part_b_premium,85+,2045-08-01,291.47432314076485
part_b_premium,85+,2045-09-01,292.0509559869973
part_b_premium,85+,2045-10-01,292.6287296041757
part_b_premium,85+,2045-11-01,293.2076462491233
part_b_premium,85+,2045-12-01,293.78770818312796
part_b_premium,85+,2046-01-01,294.3689176719512
part_b_premium,85+,2046-02-01,294.9512769858368
part_b_premium,85+,2046-03-01,295.53478839952004
part_b_premium,85+,2046-04-01,296.11945419223616
part_b_premium,85+,2046-05-01,296.70527664772976
part_b_premium,85+,2046-06-01,297.29225805426324
part_b_premium,85+,2046-07-01,297.88040070462597
part_b_premium,85+,2046-08-01,298.4697068961432
part_b_premium,85+,2046-09-01,299.06017893068514
part_b_premium,85+,2046-10-01,299.6518191146759
part_b_premium,85+,2046-11-01,300.2446297591023
part_b_premium,85+,2046-12-01,300.83861317952307
part_b_premium,85+,2047-01-01,301.433771696078
part_b_premium,85+,2047-02-01,302.03010763349687
part_b_premium,85+,2047-03-01,302.6276233211085
part_b_premium,85+,2047-04-01,303.22632109284984
part_b_premium,85+,2047-05-01,303.8262032872753
part_b_premium,85+,2047-06-01,304.42727224756555
part_b_premium,85+,2047-07-01,305.0295303215369
part_b_premium,85+,2047-08-01,305.63297986165065
part_b_premium,85+,2047-09-01,306.23762322502165
part_b_premium,85+,2047-10-01,306.84346277342814
part_b_premium,85+,2047-11-01,307.4505008733207
part_b_premium,85+,2047-12-01,308.0587398958316
part_b_premium,85+,2048-01-01,308.66818221678386
part_b_premium,85+,2048-02-01,309.2788302167008
part_b_premium,85+,2048-03-01,309.8906862808151
part_b_premium,85+,2048-04-01,310.50375279907826
part_b_premium,85+,2048-05-01,311.1180321661699
part_b_premium,85+,2048-06-01,311.7335267815071
part_b_premium,85+,2048-07-01,312.35023904925384
part_b_premium,85+,2048-08-01,312.9681713783303
part_b_premium,85+,2048-09-01,313.58732618242215
part_b_premium,85+,2048-10-01,314.20770587999044
part_b_premium,85+,2048-11-01,314.8293128942804
part_b_premium,85+,2048-12-01,315.4521496533316
part_b_premium,85+,2049-01-01,316.0762185899867
part_b_premium,85+,2049-02-01,316.7015221419016
part_b_premium,85+,2049-03-01,317.3280627515547
part_b_premium,85+,2049-04-01,317.9558428662561
part_b_premium,85+,2049-05-01,318.584864938158
part_b_premium,85+,2049-06-01,319.2151314242633
part_b_premium,85+,2049-07-01,319.84664478643595
part_b_premium,85+,2049-08-01,320.4794074914102
part_b_premium,85+,2049-09-01,321.11342201080026
part_b_premium,85+,2049-10-01,321.7486908211102
part_b_premium,85+,2049-11-01,322.38521640374313
part_b_premium,85+,2049-12-01,323.0230012450116
part_b_premium,85+,2050-01-01,323.6620478361464
part_b_premium,85+,2050-02-01,324.30235867330725
part_b_premium,85+,2050-03-01,324.943936257592
part_b_premium,85+,2050-04-01,325.58678309504626
part_b_premium,85+,2050-05-01,326.23090169667375
part_b_premium,85+,2050-06-01,326.8762945784456
part_b_premium,85+,2050-07-01,327.5229642613104
part_b_premium,85+,2050-08-01,328.17091327120403
part_b_premium,85+,2050-09-01,328.8201441390595
part_b_premium,85+,2050-10-01,329.4706594008168
part_b_premium,85+,2050-11-01,330.122461597433
part_b_premium,85+,2050-12-01,330.7755532748918
part_b_premium,85+,2051-01-01,331.4299369842139
part_b_premium,85+,2051-02-01,332.08561528146663
part_b_premium,85+,2051-03-01,332.7425907277742
part_b_premium,85+,2051-04-01,333.4008658893274
part_b_premium,85+,2051-05-01,334.0604433373939
part_b_premium,85+,2051-06-01,334.72132564832833
part_b_premium,85+,2051-07-01,335.38351540358184
part_b_premium,85+,2051-08-01,336.04701518971297
part_b_premium,85+,2051-09-01,336.71182759839695
part_b_premium,85+,2051-10-01,337.3779552264364
part_b_premium,85+,2051-11-01,338.04540067577136
part_b_premium,85+,2051-12-01,338.71416655348924
part_b_premium,85+,2052-01-01,339.38425547183505
part_b_premium,85+,2052-02-01,340.0556700482219
part_b_premium,85+,2052-03-01,340.72841290524076
part_b_premium,85+,2052-04-01,341.4024866706713
part_b_premium,85+,2052-05-01,342.0778939774914
part_b_premium,85+,2052-06-01,342.75463746388823
part_b_premium,85+,2052-07-01,343.4327197732678
part_b_premium,85+,2052-08-01,344.1121435542661
part_b_premium,85+,2052-09-01,344.7929114607585
part_b_premium,85+,2052-10-01,345.4750261518709
part_b_premium,85+,2052-11-01,346.15849029198995
part_b_premium,85+,2052-12-01,346.843306550773
part_b_premium,85+,2053-01-01,347.5294776031591
part_b_premium,85+,2053-02-01,348.2170061293792
part_b_premium,85+,2053-03-01,348.9058948149666
part_b_premium,85+,2053-04-01,349.59614635076736
part_b_premium,85+,2053-05-01,350.2877634329512
part_b_premium,85+,2053-06-01,350.98074876302155
part_b_premium,85+,2053-07-01,351.67510504782626
part_b_premium,85+,2053-08-01,352.37083499956844
part_b_premium,85+,2053-09-01,353.06794133581667
part_b_premium,85+,2053-10-01,353.7664267795158
part_b_premium,85+,2053-11-01,354.4662940589976
part_b_premium,85+,2053-12-01,355.16754590799155
part_b_premium,85+,2054-01-01,355.8701850656349
part_b_premium,85+,2054-02-01,356.57421427648427
part_b_premium,85+,2054-03-01,357.2796362905258
part_b_premium,85+,2054-04-01,357.98645386318583
part_b_premium,85+,2054-05-01,358.69466975534203
part_b_premium,85+,2054-06-01,359.40428673333406
part_b_premium,85+,2054-07-01,360.1153075689741
part_b_premium,85+,2054-08-01,360.8277350395581
part_b_premium,85+,2054-09-01,361.5415719278763
part_b_premium,85+,2054-10-01,362.2568210222242
part_b_premium,85+,2054-11-01,362.97348511641366
part_b_premium,85+,2054-12-01,363.69156700978334
part_b_premium,85+,2055-01-01,364.41106950721013
part_b_premium,85+,2055-02-01,365.13199541911996
part_b_premium,85+,2055-03-01,365.85434756149846
part_b_premium,85+,2055-04-01,366.5781287559023
part_b_premium,85+,2055-05-01,367.30334182947024
part_b_premium,85+,2055-06-01,368.0299896149341
part_b_premium,85+,2055-07-01,368.7580749506295
part_b_premium,85+,2055-08-01,369.4876006805075
part_b_premium,85+,2055-09-01,370.21856965414537
part_b_premium,85+,2055-10-01,370.95098472675755
part_b_premium,85+,2055-11-01,371.68484875920757
part_b_premium,85+,2055-12-01,372.42016461801813
part_b_premium,85+,2056-01-01,373.15693517538324
part_b_premium,85+,2056-02-01,373.8951633091789
part_b_premium,85+,2056-03-01,374.6348519029744
part_b_premium,85+,2056-04-01,375.37600384604394
part_b_premium,85+,2056-05-01,376.1186220333776
part_b_premium,85+,2056-06-01,376.86270936569247
part_b_premium,85+,2056-07-01,377.6082687494446
part_b_premium,85+,2056-08-01,378.35530309683975
part_b_premium,85+,2056-09-01,379.1038153258448
part_b_premium,85+,2056-10-01,379.85380836019976
part_b_premium,85+,2056-11-01,380.6052851294286
part_b_premium,85+,2056-12-01,381.35824856885057
part_b_premium,85+,2057-01-01,382.11270161959237
part_b_premium,85+,2057-02-01,382.8686472285991
part_b_premium,85+,2057-03-01,383.62608834864574
part_b_premium,85+,2057-04-01,384.385027938349
part_b_premium,85+,2057-05-01,385.14546896217865
part_b_premium,85+,2057-06-01,385.90741439046906
part_b_premium,85+,2057-07-01,386.6708671994313
part_b_premium,85+,2057-08-01,387.4358303711639
part_b_premium,85+,2057-09-01,388.2023068936651
part_b_premium,85+,2057-10-01,388.9702997608446
part_b_premium,85+,2057-11-01,389.7398119725349
part_b_premium,85+,2057-12-01,390.51084653450295
part_b_premium,85+,2058-01-01,391.28340645846265
part_b_premium,85+,2058-02-01,392.0574947620855
part_b_premium,85+,2058-03-01,392.8331144690132
part_b_premium,85+,2058-04-01,393.6102686088694
part_b_premium,85+,2058-05-01,394.3889602172709
part_b_premium,85+,2058-06-01,395.16919233584036
part_b_premium,85+,2058-07-01,395.9509680122177
part_b_premium,85+,2058-08-01,396.73429030007185
part_b_premium,85+,2058-09-01,397.51916225911305
part_b_premium,85+,2058-10-01,398.3055869551049
part_b_premium,85+,2058-11-01,399.0935674598757
part_b_premium,85+,2058-12-01,399.8831068513311
part_b_premium,85+,2059-01-01,400.67420821346576
part_b_premium,85+,2059-02-01,401.46687463637556
part_b_premium,85+,2059-03-01,402.2611092162696
part_b_premium,85+,2059-04-01,403.05691505548225
part_b_premium,85+,2059-05-01,403.8542952624855
part_b_premium,85+,2059-06-01,404.6532529519005
part_b_premium,85+,2059-07-01,405.45379124451085
part_b_premium,85+,2059-08-01,406.25591326727357
part_b_premium,85+,2059-09-01,407.05962215333176
part_b_premium,85+,2059-10-01,407.8649210420274
part_b_premium,85+,2059-11-01,408.67181307891275
part_b_premium,85+,2059-12-01,409.48030141576305
part_b_premium,85+,2060-01-01,410.29038921058896
part_b_premium,85+,2060-02-01,411.10207962764855
part_b_premium,85+,2060-03-01,411.91537583746
part_b_premium,85+,2060-04-01,412.7302810168138
part_b_premium,85+,2060-05-01,413.5467983487851
part_b_premium,85+,2060-06-01,414.36493102274613
part_b_premium,85+,2060-07-01,415.1846822343792
part_b_premium,85+,2060-08-01,416.0060551856881
part_b_premium,85+,2060-09-01,416.82905308501176
part_b_premium,85+,2060-10-01,417.65367914703603
part_b_premium,85+,2060-11-01,418.4799365928066
part_b_premium,85+,2060-12-01,419.30782864974134
part_b_premium,85+,2061-01-01,420.1373585516431
part_b_premium,85+,2061-02-01,420.9685295387122
part_b_premium,85+,2061-03-01,421.8013448575591
part_b_premium,85+,2061-04-01,422.6358077612174
part_b_premium,85+,2061-05-01,423.47192150915595
part_b_premium,85+,2061-06-01,424.30968936729204
part_b_premium,85+,2061-07-01,425.1491146080043
part_b_premium,85+,2061-08-01,425.99020051014463
part_b_premium,85+,2061-09-01,426.832950359052
part_b_premium,85+,2061-10-01,427.677367446565
part_b_premium,85+,2061-11-01,428.52345507103405
part_b_premium,85+,2061-12-01,429.37121653733516
part_b_premium,85+,2062-01-01,430.2206551568825
part_b_premium,85+,2062-02-01,431.07177424764126
part_b_premium,85+,2062-03-01,431.9245771341405
part_b_premium,85+,2062-04-01,432.7790671474866
part_b_premium,85+,2062-05-01,433.6352476253757
part_b_premium,85+,2062-06-01,434.49312191210714
part_b_premium,85+,2062-07-01,435.35269335859635
part_b_premium,85+,2062-08-01,436.2139653223881
part_b_premium,85+,2062-09-01,437.0769411676693
part_b_premium,85+,2062-10-01,437.94162426528254
part_b_premium,85+,2062-11-01,438.8080179927388
part_b_premium,85+,2062-12-01,439.67612573423116
part_b_premium,85+,2063-01-01,440.5459508806477
part_b_premium,85+,2063-02-01,441.41749682958465
part_b_premium,85+,2063-03-01,442.2907669853599
part_b_premium,85+,2063-04-01,443.1657647590263
part_b_premium,85+,2063-05-01,444.04249356838477
part_b_premium,85+,2063-06-01,444.92095683799766
part_b_premium,85+,2063-07-01,445.80115799920276
part_b_premium,85+,2063-08-01,446.6831004901254
part_b_premium,85+,2063-09-01,447.5667877556934
part_b_premium,85+,2063-10-01,448.45222324764933
