age_yrs,age_mos,account_0,account_1,account_2,account_3,account_4,account_5,account_6,account_7,account_8,account_9,account_10,account_11,account_12,account_13,account_14,account_15,account_16,account_17,account_18,account_19,account_20,account_21,account_22,account_23,account_24,account_25,account_26,account_27,account_28,account_29,account_30,account_31,account_32,account_33,account_34,account_35,account_36,account_37,account_38,account_39,account_40,account_41,account_42,account_43,account_44,account_45,account_46,account_47,account_48,account_49,account_50,account_51,account_52,account_53,account_54,account_55,account_56,account_57,account_58,account_59,account_60,account_61,account_62,account_63,account_64,account_65,account_66,account_67,account_68,account_69,account_70,account_71,account_72,account_73,account_74,account_75,account_76,account_77,account_78,account_79,account_80,account_81,account_82,account_83,account_84,account_85,account_86,account_87,account_88,account_89,account_90,account_91,account_92,account_93,account_94,account_95,account_96,account_97,account_98,account_99,account_100,avg,account_type
49,0,1102339.949736,1064326.5,1081383.99,1083832.19,1156990.37,1239113.96,1126206.28,1073190.46,1110932.16,1168222.3199999998,1016669.21,1116000.03,1019927.3999999999,1041544.26,1104683.19,1050538.68,1092204.6199999999,1050935.56,1059198.15,1018492.0,1035804.02,1109608.18,1084436.14,1113400.69,1130956.9100000001,1075198.75,1146941.6800000002,1053140.55,1088638.89,1102899.31,1092435.17,1119988.02,1106298.92,1128848.64,1012986.8,1176206.24,1133653.33,1088977.83,1171401.19,1114526.19,1073207.27,1161059.61,1099129.83,1013615.78,1073325.31,1051891.28,1110700.94,1073917.63,1087539.6300000001,1098134.31,1100223.73,1108833.85,1098250.5,1093161.29,1152565.05,1047184.54,1062694.52,1080433.96,1073696.62,1127957.13,1024298.3699999999,1108905.88,1097760.8800000001,1144866.3900000001,1114793.72,980145.68,1106402.58,1096483.54,1117128.44,1071774.44,1148779.46,1092403.42,1112702.67,1085933.74,1100364.69,1054879.95,1176388.01,1006253.08,1136884.69,966626.21,1054654.22,1053862.71,1090944.71,1177560.13,1068903.25,1093492.74,1121667.81,1030932.07,1135332.36,1027070.78,1113053.1600000001,1083145.1099999999,1088910.6400000001,1084504.58,1035677.1100000001,1146785.15,1105826.2,1086033.46,1014639.06,1019757.6,1115759.91,1090523.664452832,total
50,0,286791.977807,288212.2,328869.84,248228.84,355690.48,349045.05,318470.35,291877.71,292465.88,362939.19,242045.44,336346.6,301444.02,310076.06,304757.23,263113.65,286783.37,251891.06,241836.78,267233.46,241263.11,278179.64,280110.84,359948.25,267237.21,297204.04,316219.78,264267.5,269186.81,274091.12,266815.63,284105.24,286366.73,260178.38,267969.55,350109.97,260313.68,259212.91,285687.31,277669.64,258226.15,344895.68,297360.99,241330.14,293503.93,254068.57,262417.31,277759.39,242200.12,304699.06,260529.87,266006.4,290894.42,307604.52,311225.27,257866.46,251603.91,308647.05,313756.83,315473.84,257043.52,311652.43,351545.08,301144.39,316854.94,268264.34,273171.47,265962.16,317397.14,239051.83,315453.52,283653.7,295020.23,297135.98,251858.01,269201.96,352553.14,245151.37,263757.17,267279.49,236504.18,280850.22,248400.25,324123.03,287889.51,274743.87,316456.8,268411.48,268305.37,252286.39,320816.8,285125.0,310747.71,310219.06,259904.63,285887.86,281880.05,285144.25,279685.52,258064.72,325473.36,286518.79572086147,savings
50,0,891142.988433,836098.51,838238.3,900533.36,882856.51,976405.06,882431.25,871270.33,892520.79,882722.33,843309.16,839904.7,785194.11,827390.53,878211.49,834236.6,897570.92,878321.78,900462.43,808170.43,865224.03,894212.85,882144.49,836838.64,940438.29,839490.99,902961.38,859220.46,894918.69,893055.21,908580.56,920258.34,886518.48,953813.7,831008.26,921600.85,946933.35,897615.45,962037.89,921512.57,899140.94,898344.33,879439.51,835035.45,834769.35,859549.3,916555.54,847839.54,937139.23,864821.13,897442.31,911287.93,878254.5,845063.24,886858.94,851675.17,881235.21,820688.41,837450.89,878303.96,859770.67,887369.06,830215.13,944298.3,892099.74,774167.5,904872.53,898999.25,884870.0,900909.62,902182.48,889234.63,901647.6,869797.6,898792.92,834420.03,887647.92,831052.78,950711.75,773213.5,866218.59,820359.9,930703.29,912834.73,806725.25,872042.41,887028.14,834448.14,918613.41,840692.16,890624.95,861317.46,854243.81,839126.75,835041.36,917837.46,876903.75,886494.64,813081.55,815663.56,865683.94,875527.0217666633,retirement
50,0,1177934.96624,1124310.71,1167108.1400000001,1148762.2,1238546.99,1325450.11,1200901.6,1163148.04,1184986.67,1245661.52,1085354.6,1176251.2999999998,1086638.13,1137466.59,1182968.72,1097350.25,1184354.29,1130212.84,1142299.21,1075403.8900000001,1106487.1400000001,1172392.49,1162255.33,1196786.8900000001,1207675.5,1136695.03,1219181.1600000001,1123487.96,1164105.5,1167146.33,1175396.19,1204363.58,1172885.21,1213992.08,1098977.81,1271710.8199999998,1207247.03,1156828.3599999999,1247725.2,1199182.21,1157367.0899999999,1243240.01,1176800.5,1076365.5899999999,1128273.28,1113617.87,1178972.85,1125598.9300000002,1179339.35,1169520.19,1157972.1800000002,1177294.33,1169148.92,1152667.76,1198084.21,1109541.6300000001,1132839.1199999999,1129335.46,1151207.72,1193777.8,1116814.19,1199021.49,1181760.21,1245442.69,1208954.68,1042431.8400000001,1178044.0,1164961.41,1202267.1400000001,1139961.45,1217636.0,1172888.33,1196667.83,1166933.58,1150650.9300000002,1103621.99,1240201.06,1076204.15,1214468.92,1040492.99,1102722.77,1101210.12,1179103.54,1236957.76,1094614.76,1146786.28,1203484.94,1102859.62,1186918.78,1092978.55,1211441.75,1146442.46,1164991.52,1149345.81,1094945.99,1203725.3199999998,1158783.8,1171638.8900000001,1092767.07,1073728.28,1191157.2999999998,1162045.8174875248,total
51,0,292973.834177,295841.03,337923.59,251055.89,373210.16,358605.03,328865.87,300358.4,298796.29,374005.71,242962.04,345986.13,310814.49,318329.85,308831.76,270880.5,292575.02,255595.7,243455.66,273611.33,249404.78,287056.21,284890.03,369046.56,271827.04,306121.26,324300.77,263094.81,273953.6,276697.32,272737.97,286206.05,291988.14,264887.67,275690.48,362859.29,265365.56,264222.25,291632.43,286204.27,266027.76,351014.12,305751.68,247158.66,303476.6,255943.68,268945.78,285681.32,244308.79,305592.99,264025.51,271076.84,296324.75,313612.78,322029.52,261112.32,257111.44,315057.94,317570.14,327179.83,256860.87,318479.09,365769.41,307049.3,326192.06,267785.73,277991.05,273052.81,324717.32,241841.84,325768.68,288332.44,305474.48,303275.39,255566.24,274118.34,356072.47,246726.77,267698.69,275437.2,240407.2,288897.22,252727.97,334835.73,290508.16,274384.49,319771.78,266421.55,277848.15,250930.52,329967.54,286626.14,318685.58,318001.05,262491.28,292613.23,282281.36,290277.43,285513.89,266753.87,334116.18,292516.2150908613,savings
51,0,964893.154914,941789.6,904836.72,979001.26,981369.63,1102766.17,954805.74,933214.59,956399.98,971016.7,909841.2,918695.39,866826.4,863914.86,961755.35,884442.78,996154.49,931902.79,969971.67,871764.46,935316.94,944519.83,945639.4,921979.98,981882.0,919636.73,962606.27,912824.96,972218.13,979457.17,982536.32,994679.1,926755.26,1040699.95,898740.69,992431.39,1028340.85,965208.09,1035750.13,993520.78,958028.96,975336.07,951425.53,902819.48,912062.1,959106.75,1013167.54,906635.48,1017553.17,929387.56,966155.04,982948.76,954500.98,904522.71,959287.37,943787.42,970105.14,901983.42,897366.3,942307.29,940438.98,955482.61,918027.88,1036078.36,959843.79,815279.32,981595.24,972355.14,953550.13,972622.1,990760.39,974351.62,966914.66,939459.3,1003621.21,913310.97,959965.25,911741.61,1027407.31,819023.15,933621.9,877959.41,994341.29,945528.47,873902.19,927079.7,969330.13,885646.42,978048.82,893646.3,958572.87,931383.46,923178.94,914902.9,900303.05,989204.52,963429.91,957502.66,875276.56,855857.88,914138.77,946765.1400486534,retirement
51,0,1257866.989091,1237630.63,1242760.31,1230057.15,1354579.79,1461371.2,1283671.6099999999,1233572.99,1255196.27,1345022.41,1152803.24,1264681.52,1177640.8900000001,1182244.71,1270587.1099999999,1155323.28,1288729.51,1187498.49,1213427.33,1145375.79,1184721.72,1231576.04,1230529.4300000002,1291026.54,1253709.04,1225757.99,1286907.04,1175919.77,1246171.73,1256154.49,1255274.29,1280885.15,1218743.4,1305587.6199999999,1174431.17,1355290.68,1293706.41,1229430.3399999999,1327382.56,1279725.05,1224056.72,1326350.19,1257177.21,1149978.14,1215538.7,1215050.43,1282113.32,1192316.8,1261861.96,1234980.55,1230180.55,1254025.6,1250825.73,1218135.49,1281316.8900000001,1204899.74,1227216.58,1217041.36,1214936.44,1269487.12,1197299.85,1273961.7,1283797.29,1343127.66,1286035.85,1083065.0499999998,1259586.29,1245407.95,1278267.45,1214463.94,1316529.07,1262684.06,1272389.1400000001,1242734.69,1259187.45,1187429.31,1316037.72,1158468.38,1295106.0,1094460.35,1174029.1,1166856.63,1247069.26,1280364.2,1164410.3499999999,1201464.19,1289101.9100000001,1152067.97,1255896.97,1144576.82,1288540.41,1218009.6,1241864.52,1232903.95,1162794.33,1281817.75,1245711.27,1247780.09,1160790.4500000002,1122611.75,1248254.95,1239281.3551395147,total
52,0,299484.397551,304344.43,346356.62,255209.79,389637.99,365453.39,338895.1,309807.06,300861.3,384655.95,251268.24,353946.1,322936.07,327019.91,316808.22,276094.29,299833.56,254409.1,244892.95,282449.84,253628.51,294618.29,287180.03,380003.61,280705.94,312649.63,328686.92,270478.37,279572.08,282843.29,279222.31,289900.65,298136.24,273079.69,280597.5,375763.51,267184.81,267528.08,298678.15,297327.98,268959.49,361737.44,314754.01,252184.7,307942.98,261485.07,271802.42,295230.02,245660.28,310294.95,272751.69,273147.75,308044.06,326195.51,329526.42,261914.82,261155.32,320767.72,324549.26,335055.88,258523.93,325009.7,382491.72,314611.87,336482.21,271590.29,280128.93,281991.61,332934.13,244415.85,333357.48,294465.06,314486.35,312733.62,261640.8,284728.31,357831.85,249822.34,269469.99,279087.01,247084.45,295197.49,258559.46,340103.8,294689.71,277037.61,325169.29,266877.32,282436.15,250705.25,339227.84,288190.86,326264.96,329782.63,267888.97,302420.12,286019.28,297723.33,287890.21,267788.74,339202.46,298825.47195595043,savings
52,0,1042819.413067,1007650.58,995664.45,1069460.88,1064163.43,1190327.36,1015929.64,1025222.02,1057859.83,1014378.02,988880.22,993516.25,957729.88,960120.02,1034068.4,938156.83,1092514.12,1015160.14,1049513.19,953838.1,1028152.49,1018755.56,1002563.54,1028406.47,1065180.98,977787.87,1004984.38,952286.16,1048984.2,1088405.54,1073805.41,1078631.32,1014598.06,1148677.43,976904.3,1029693.14,1066030.92,1031573.98,1116492.44,1039060.09,1027618.96,1036460.2,1037205.07,970229.27,993478.5,1034857.82,1100360.59,993896.68,1105881.9,1022726.26,1015170.57,1060505.89,1055982.62,946734.62,1037183.9,1017841.42,1054380.68,987044.48,965534.94,998099.62,1022519.34,1014400.59,987828.51,1101077.78,1060967.49,891372.54,1039336.43,1057335.91,1041210.33,1059523.5,1088947.26,1048696.44,1074904.85,1016739.73,1084136.24,992801.74,1064354.92,974355.09,1084403.68,884231.83,988114.37,935013.44,1108174.86,1009602.97,939024.22,984891.66,1041881.56,955883.67,1070183.38,975439.38,1039483.54,998925.51,1002432.71,992655.57,982062.08,1060775.87,1038454.42,1021064.13,923598.81,920267.53,998794.75,1022722.8680501684,retirement
52,0,1342303.810618,1311995.01,1342021.0699999998,1324670.67,1453801.42,1555780.75,1354824.74,1335029.08,1358721.1300000001,1399033.97,1240148.46,1347462.35,1280665.95,1287139.93,1350876.62,1214251.1199999999,1392347.6800000002,1269569.24,1294406.14,1236287.94,1281781.0,1313373.85,1289743.57,1408410.08,1345886.92,1290437.5,1333671.3,1222764.53,1328556.28,1371248.83,1353027.72,1368531.9700000002,1312734.3,1421757.1199999999,1257501.8,1405456.65,1333215.73,1299102.06,1415170.5899999999,1336388.0699999998,1296578.45,1398197.64,1351959.08,1222413.97,1301421.48,1296342.89,1372163.01,1289126.7000000002,1351542.18,1333021.21,1287922.26,1333653.64,1364026.6800000002,1272930.13,1366710.32,1279756.24,1315536.0,1307812.2,1290084.2,1333155.5,1281043.27,1339410.29,1370320.23,1415689.65,1397449.7,1162962.83,1319465.36,1339327.52,1374144.46,1303939.35,1422304.74,1343161.5,1389391.2000000002,1329473.35,1345777.04,1277530.05,1422186.77,1224177.43,1353873.67,1163318.8399999999,1235198.82,1230210.93,1366734.32,1349706.77,1233713.93,1261929.27,1367050.85,1222760.99,1352619.5299999998,1226144.63,1378711.3800000001,1287116.37,1328697.67,1322438.2,1249951.0499999998,1363195.9900000002,1324473.7000000002,1318787.46,1211489.02,1188056.27,1337997.21,1321548.3400061189,total
53,0,306330.959648,311358.63,353797.84,262614.88,402501.45,379642.17,349727.11,318311.56,306842.44,391532.3,254949.14,361801.48,336434.01,330172.62,323086.22,286145.55,308179.37,258786.07,247422.35,291157.83,261839.72,303918.64,291526.8,388099.85,284618.76,318460.25,330853.34,278186.35,282976.87,284325.87,286665.79,292699.41,308216.32,277222.69,287539.92,386722.07,275779.1,272752.99,303030.02,304753.7,272320.65,369291.15,325728.63,256774.49,313457.26,268497.78,279641.95,307020.75,250318.17,316441.14,276556.88,273793.91,317808.96,332685.4,341024.53,270251.05,265424.66,331313.0,328050.0,346698.0,257940.52,334578.48,394623.99,322037.28,351995.23,280812.01,284462.41,288140.41,339302.11,255064.35,343463.81,294653.2,323213.98,320624.81,266548.65,291474.44,365380.3,258976.66,277508.49,278171.31,258376.57,297545.19,259077.61,344460.88,300885.54,283408.64,329001.22,265438.31,290759.77,254160.41,348746.54,294158.28,335855.23,336646.43,269162.87,308527.58,290843.18,306060.59,297938.43,276239.5,352922.73,305675.9281153267,savings
53,0,1125088.820079,1064230.14,1051214.23,1146445.73,1156847.14,1286229.23,1064997.91,1099442.71,1123101.5,1092856.93,1067916.54,1083555.94,1072601.09,1051240.05,1112295.32,1035233.76,1163550.7,1096950.32,1109717.74,1014277.77,1103386.98,1145241.17,1055568.66,1103869.64,1163320.1,1065539.87,1103008.85,1056674.47,1156673.47,1206707.52,1119332.01,1136173.28,1084165.14,1227533.56,1044893.82,1081329.0,1162970.33,1092366.63,1210009.32,1102109.41,1101538.32,1091437.64,1106279.01,1046184.26,1065774.28,1106740.72,1212531.46,1056382.52,1166781.21,1099119.32,1104530.81,1121401.51,1173816.41,1055374.53,1149661.1,1123904.15,1134610.2,1073406.07,1034358.34,1054268.21,1101037.51,1111172.0,1034962.07,1220961.73,1131200.04,948478.2,1110329.83,1132778.62,1112048.85,1151661.05,1174602.18,1142153.86,1172296.59,1071842.06,1178966.32,1040078.35,1166484.67,1070914.59,1175396.6,964010.87,1035772.55,1033011.59,1165434.87,1074082.18,1006252.73,1064576.54,1118299.57,1037238.25,1124416.36,1058908.43,1136768.16,1084099.45,1066016.27,1073562.42,1058079.01,1146401.16,1091263.96,1102141.42,1004084.2,1035822.05,1088618.28,1102306.854555238,retirement
53,0,1431419.779727,1375588.77,1405012.07,1409060.6099999999,1559348.5899999999,1665871.4,1414725.02,1417754.27,1429943.94,1484389.23,1322865.6800000002,1445357.42,1409035.1,1381412.67,1435381.54,1321379.31,1471730.0699999998,1355736.3900000001,1357140.09,1305435.6,1365226.7,1449159.81,1347095.46,1491969.4899999998,1447938.86,1384000.12,1433862.1900000002,1334860.8199999998,1439650.3399999999,1491033.3900000001,1405997.8,1428872.69,1392381.46,1504756.25,1332433.74,1468051.07,1438749.4300000002,1365119.6199999999,1513039.34,1406863.1099999999,1373858.9700000002,1460728.79,1432007.6400000001,1302958.75,1379231.54,1375238.5,1492173.41,1363403.27,1417099.38,1415560.46,1381087.69,1395195.42,1491625.3699999999,1388059.9300000002,1490685.6300000001,1394155.2,1400034.8599999999,1404719.07,1362408.3399999999,1400966.21,1358978.03,1445750.48,1429586.06,1542999.01,1483195.27,1229290.21,1394792.24,1420919.03,1451350.96,1406725.4000000001,1518065.99,1436807.06,1495510.57,1392466.87,1445514.9700000002,1331552.79,1531864.97,1329891.25,1452905.09,1242182.18,1294149.12,1330556.78,1424512.48,1418543.06,1307138.27,1347985.1800000002,1447300.79,1302676.56,1415176.1300000001,1313068.8399999999,1485514.7,1378257.73,1401871.5,1410208.8499999999,1327241.88,1454928.74,1382107.14,1408202.01,1302022.63,1312061.55,1441541.01,1407982.7826705647,total
54,0,313520.945184,316701.62,364121.8,266727.6,411177.66,391292.42,355322.96,322932.57,309260.37,397434.13,256930.56,371142.25,348916.08,338349.61,326221.28,299061.63,321372.47,258697.21,251482.84,304554.1,271762.98,313664.98,293652.85,400985.38,291607.29,327290.36,336757.25,284902.12,287914.15,288713.18,293837.46,294966.8,317536.28,282088.58,293872.11,395731.04,286582.24,275392.13,312696.76,308907.34,276360.22,377363.26,335369.66,264922.85,315074.6,278462.62,293063.84,314005.34,255270.49,324141.88,279724.94,281078.6,321927.78,337813.97,348855.55,278176.13,271852.46,336117.18,334172.95,358303.37,264787.7,339656.34,410811.52,330942.07,359322.19,283517.0,288382.18,292552.84,352953.02,260559.42,354213.47,304928.34,326288.45,328706.28,272735.44,300795.9,377134.61,268733.67,282086.41,284618.42,261382.65,303562.47,262525.48,352901.76,309244.95,288077.01,337480.24,270934.56,301552.54,264888.42,357783.99,301650.61,350794.51,344132.13,275603.42,318882.78,297688.07,317632.64,306609.01,280804.11,362654.49,313036.14044736634,savings
54,0,1211875.115958,1116042.82,1097452.79,1240830.83,1243210.31,1391741.31,1138909.65,1197861.59,1215443.8,1157194.11,1164863.44,1153907.82,1154225.38,1129538.99,1170005.75,1108065.99,1287611.69,1156671.74,1183277.51,1085406.95,1187558.36,1236890.69,1147411.39,1189012.37,1204153.77,1128583.14,1198744.58,1129227.48,1231400.37,1297778.72,1189503.21,1236452.2,1187312.3,1340629.41,1119843.58,1167253.33,1269911.32,1189032.85,1278168.35,1151678.78,1186087.91,1183630.08,1192002.05,1103725.96,1162819.55,1170524.45,1308764.23,1112315.53,1226649.01,1159234.74,1176562.96,1257103.45,1296699.83,1132235.99,1257559.45,1211148.14,1227528.08,1170286.24,1142277.25,1150144.74,1171851.88,1195819.77,1131627.32,1298841.57,1248104.11,999551.71,1199433.47,1218459.14,1241815.03,1207887.79,1247216.51,1199605.14,1249500.02,1170464.63,1289187.92,1107841.11,1267519.09,1160324.69,1262091.94,1058903.54,1117640.84,1111097.94,1248029.59,1138745.93,1090010.98,1141935.08,1178945.96,1139904.45,1219219.94,1131481.91,1194422.96,1172139.04,1144522.83,1159012.94,1167825.55,1195115.86,1194356.95,1169239.97,1090274.89,1107821.4,1184239.49,1185485.2901579998,retirement
54,0,1525396.0611420001,1432744.44,1461574.59,1507558.4300000002,1654387.97,1783033.73,1494232.6099999999,1520794.1600000001,1524704.17,1554628.2400000002,1421794.0,1525050.07,1503141.46,1467888.6,1496227.03,1407127.62,1608984.16,1415368.95,1434760.35,1389961.0499999998,1459321.34,1550555.67,1441064.2399999998,1589997.75,1495761.06,1455873.5,1535501.83,1414129.6,1519314.52,1586491.9,1483340.67,1531419.0,1504848.58,1622717.99,1413715.69,1562984.37,1556493.56,1464424.98,1590865.11,1460586.12,1462448.13,1560993.34,1527371.71,1368648.81,1477894.15,1448987.0699999998,1601828.07,1426320.87,1481919.5,1483376.62,1456287.9,1538182.0499999998,1618627.61,1470049.96,1606415.0,1489324.27,1499380.54,1506403.42,1476450.2,1508448.1099999999,1436639.5799999998,1535476.11,1542438.84,1629783.6400000001,1607426.3,1283068.71,1487815.65,1511011.98,1594768.05,1468447.21,1601429.98,1504533.48,1575788.47,1499170.91,1561923.3599999999,1408637.0100000002,1644653.7000000002,1429058.3599999999,1544178.3499999999,1343521.96,1379023.49,1414660.41,1510555.07,1491647.69,1399255.93,1430012.09,1516426.2,1410839.01,1520772.48,1396370.3299999998,1552206.95,1473789.65,1495317.34,1503145.0699999998,1443428.97,1513998.6400000001,1492045.02,1486872.6099999999,1396883.9,1388625.5099999998,1546893.98,1498521.4306053661,total
55,0,321061.914094,327625.23,381842.88,278002.47,429985.59,400689.71,363184.7,326691.29,315885.54,408380.87,260333.71,386612.5,361946.65,344445.98,329211.17,305525.35,331660.53,261415.06,251861.23,315353.14,274096.58,318322.95,299272.35,413291.63,299741.3,338680.49,341527.37,288876.88,290981.26,301938.3,304657.5,301225.94,327537.73,290096.13,295857.36,408979.17,292708.13,281403.15,318654.28,316872.91,284429.19,386999.37,340070.84,267555.0,322108.79,281296.29,306107.82,326415.41,261318.95,330517.03,289820.01,283208.07,333709.17,346721.57,363148.32,287490.28,281772.66,346365.32,343406.12,369196.53,271407.06,346340.57,426226.65,334001.62,368171.7,287777.44,294821.54,297532.63,370463.49,267070.77,366968.8,314406.62,331642.04,335995.9,278480.0,312048.71,384159.75,274867.3,290578.68,290686.69,270284.76,315186.77,265116.34,357518.32,317388.22,290553.12,342427.37,280997.71,306945.91,272479.81,366924.97,307728.11,365410.94,354042.84,283030.44,326509.75,303071.7,324082.0,310177.54,288759.99,371436.95,321008.07112964353,savings
