age_band,month,healthcare_cost
19-44,2141-05-01,570367.3556751709
19-44,2063-03-01,7486.7469327743265
19-44,2057-09-01,5519.258347403323
19-44,2141-06-01,573008.296568007
19-44,2135-11-01,420476.9864887106
19-44,2063-07-01,7626.3748727652455
19-44,2063-04-01,7521.412409212178
19-44,2141-07-01,575661.4656655779
19-44,2135-10-01,418539.04793744476
19-44,2057-07-01,5468.500111010271
19-44,2063-05-01,7556.238395316974
19-44,2141-08-01,578326.9195874741
19-44,2057-06-01,5443.296312649682
19-44,2141-09-01,581004.7152154489
19-44,2135-09-01,416610.041161161
19-44,2063-06-01,7591.225634287873
19-44,2057-05-01,5418.208676205325
19-44,2135-08-01,414689.9249941552
19-44,2141-10-01,583694.9096946307
19-44,2057-08-01,5493.820609145283
19-44,2057-12-01,5596.280444000465
19-44,2142-08-01,611291.55400396
19-44,2064-02-01,7877.018976124675
19-44,2055-09-01,4940.043219911877
19-44,2134-06-01,388719.2060292659
19-44,2143-06-01,640192.9463323092
19-44,2064-09-01,8135.90060617233
19-44,2055-08-01,4917.2750292417195
19-44,2143-07-01,643157.1968534011
19-44,2134-05-01,386927.6360761219
19-44,2055-07-01,4894.611775002951
19-44,2064-10-01,8173.5718234976175
19-44,2143-08-01,646135.1725821857
19-44,2134-04-01,385144.3232989736
19-44,2055-06-01,4872.052973553508
19-44,2143-05-01,637242.3577607288
19-44,2143-09-01,649126.9370697449
19-44,2055-05-01,4849.598143480392
19-44,2134-03-01,383369.2296412798
19-44,2143-10-01,652132.5541614163
19-44,2064-12-01,8249.438346743611
19-44,2055-04-01,4827.246805589392
19-44,2143-11-01,655152.0879981583
19-44,2134-02-01,381602.3172218982
19-44,2055-03-01,4804.9984828948545
19-44,2143-12-01,658185.6030179182
19-44,2065-01-01,8287.635271683424
19-44,2055-02-01,4782.85270060951
19-44,2144-01-01,661233.1639570047
19-44,2064-11-01,8211.417467808124
19-44,2135-01-01,401494.63058933156
19-44,2055-10-01,4962.91683289486
19-44,2134-07-01,390519.0713911573
19-44,2056-06-01,5149.7599930460565
19-44,2142-09-01,614121.9839827294
19-44,2134-12-01,399644.179916055
19-44,2056-05-01,5126.025237658775
19-44,2142-10-01,616965.5195472245
19-44,2064-03-01,7913.491507942463
19-44,2056-04-01,5102.399873507987
19-44,2134-11-01,397802.25779442827
19-44,2142-11-01,619822.2213795254
19-44,2064-04-01,7950.132916537272
19-44,2056-03-01,5078.88339641986
19-44,2142-12-01,622692.1504426851
19-44,2064-08-01,8098.403011914833
19-44,2134-10-01,395968.82491716626
19-44,2064-05-01,7986.943983850039
19-44,2143-01-01,625575.3679820291
19-44,2134-09-01,394143.8421581466
19-44,2056-01-01,5032.175098343994
19-44,2143-02-01,628471.9355264651
19-44,2064-06-01,8023.925495442281
19-44,2055-12-01,5008.982280584244
19-44,2134-08-01,392327.2705715754
19-44,2143-03-01,631381.9148897948
19-44,2055-11-01,4985.896356321863
19-44,2064-07-01,8061.078240512865
19-44,2143-04-01,634305.3681720317
19-44,2056-02-01,5055.475304544252
19-44,2063-01-01,7417.894553213674
19-44,2141-02-01,562517.3399362767
19-44,2136-02-01,426344.80731384846
19-44,2061-06-01,6794.569191190034
19-44,2060-02-01,6310.473429721795
19-44,2139-01-01,501163.7968506204
19-44,2137-08-01,463311.9040097948
19-44,2061-07-01,6826.029714741519
19-44,2060-01-01,6281.389056190862
19-44,2139-02-01,503484.30827530543
19-44,2137-07-01,461176.54338628286
19-44,2059-12-01,6252.4387297790745
19-44,2139-03-01,505815.56423761684
19-44,2061-08-01,6857.635908241205
19-44,2059-11-01,6223.621832675974
19-44,2138-12-01,498853.9804430066
19-44,2139-04-01,508157.6144874012
19-44,2061-09-01,6889.388446176716
19-44,2059-10-01,6194.937749918527
19-44,2139-05-01,510510.50900486007
19-44,2137-05-01,456935.30180368037
19-44,2061-10-01,6921.288006158724
19-44,2059-09-01,6166.385869378014
19-44,2146-12-01,777272.5675729773
19-44,2059-08-01,6137.9655817469575
19-44,2061-11-01,6953.335268935398
19-44,2139-07-01,515249.031921781
19-44,2059-07-01,6109.676280526113
19-44,2137-03-01,452733.06508899713
19-44,2137-06-01,459051.02443735977
19-44,2139-08-01,517634.7614430392
19-44,2137-09-01,465457.15187726583
19-44,2138-11-01,496554.80976014433
19-44,2060-11-01,6578.368277138505
19-44,2138-04-01,480754.6021640504
19-44,2060-12-01,6608.827737376481
19-44,2060-10-01,6548.049201663883
19-44,2138-02-01,476333.3096265898
19-44,2138-05-01,482980.6140064902
19-44,2061-01-01,6639.428232393741
19-44,2060-09-01,6517.86986393256
19-44,2138-06-01,485216.93283028924
19-44,2138-01-01,474137.93457958417
19-44,2061-02-01,6670.170415215936
19-44,2060-08-01,6487.8296199065335
19-44,2060-03-01,6339.692471042939
19-44,2138-07-01,487463.60635930084
19-44,2060-07-01,6457.927828516101
19-44,2138-08-01,489720.6825383531
19-44,2061-03-01,6701.054941892387
19-44,2137-11-01,469777.49267752544
19-44,2060-06-01,6428.163851646201
19-44,2138-09-01,491988.20953427005
19-44,2061-04-01,6732.082471510093
19-44,2060-05-01,6398.53705412278
19-44,2138-10-01,494266.23573689867
19-44,2137-10-01,467612.33276906214
19-44,2060-04-01,6369.046803699236
19-44,2061-05-01,6763.253666207778
19-44,2137-12-01,471952.6778079533
19-44,2061-12-01,6985.53091840694
19-44,2059-06-01,6081.517362011543
19-44,2139-09-01,520031.5374777233
19-44,2062-07-01,7215.113408481785
19-44,2058-08-01,5806.968383866563
19-44,2136-07-01,436307.04199269897
19-44,2062-08-01,7248.521155010953
19-44,2140-07-01,544618.2267413225
19-44,2058-07-01,5780.204617337856
19-44,2140-08-01,547139.9428452924
19-44,2136-06-01,434296.14421699126
19-44,2062-09-01,7282.083587608789
19-44,2058-06-01,5753.564202470713
19-44,2140-09-01,549673.3351139536
19-44,2058-05-01,5727.046570749028
19-44,2140-06-01,542108.1329877076
19-44,2136-05-01,432294.51447841106
19-44,2062-10-01,7315.801422509771
19-44,2058-04-01,5700.651156276925
19-44,2136-04-01,430302.11006145494
19-44,2140-11-01,554775.3646497114
19-44,2062-11-01,7349.675379264716
19-44,2058-03-01,5674.377395766692
19-44,2140-12-01,557344.1107959686
19-44,2136-03-01,428318.88844749023
19-44,2058-02-01,5648.22472852676
19-44,2062-12-01,7383.706180756136
19-44,2141-01-01,559924.7508675586
19-44,2058-01-01,5622.1925964497295
19-44,2140-10-01,552218.4576108143
19-44,2058-09-01,5833.856073205311
19-44,2136-08-01,438327.25071882206
19-44,2140-05-01,539609.608018137
19-44,2137-02-01,450646.4613307378
19-44,2062-01-01,7017.875641640185
19-44,2059-05-01,6053.488225281722
19-44,2139-10-01,522439.41117390187
19-44,2137-01-01,448569.4745313001
19-44,2059-04-01,6025.588272184708
19-44,2062-02-01,7050.3701288832435
19-44,2139-11-01,524858.4339164725
19-44,2136-12-01,446502.0603670325
19-44,2059-03-01,5997.816907325393
19-44,2139-12-01,527288.6573282579
19-44,2062-03-01,7083.015073580253
19-44,2059-02-01,5970.173538052785
19-44,2140-01-01,529730.1332711057
19-44,2136-11-01,444444.17471856717
19-44,2062-04-01,7115.8111723861675
19-44,2059-01-01,5942.657574447363
19-44,2140-02-01,532182.9138469978
19-44,2058-12-01,5915.268429308491
19-44,2136-10-01,442395.7736698791
19-44,2140-03-01,534647.051399161
19-44,2062-05-01,7148.759125181622
19-44,2058-11-01,5888.005518141887
19-44,2140-04-01,537122.5985131831
19-44,2136-09-01,440356.8135073471
19-44,2062-06-01,7181.859635087865
19-44,2058-10-01,5860.868259147141
19-44,2134-01-01,379843.54833427776
19-44,2065-02-01,8326.009057763782
19-44,2056-07-01,5173.604646178119
19-44,2138-03-01,478538.8497990699
19-44,2145-05-01,711958.3869658165
19-44,2053-10-01,4442.086618913832
19-44,2144-09-01,686127.1724827203
19-44,2133-07-01,369459.8594050684
19-44,2146-06-01,756024.4600553451
19-44,2065-08-01,8560.011983593977
19-44,2054-06-01,4609.321640069544
19-44,2066-01-01,8760.030482169379
19-44,2132-04-01,344725.59232451644
19-44,2052-09-01,4183.172623452968
19-44,2054-05-01,4588.077713794127
19-44,2144-10-01,689304.1097486169
19-44,2133-02-01,361023.9519601686
19-44,2053-02-01,4280.919204769492
19-44,2132-08-01,351154.7296722355
19-44,2146-01-01,738762.0911977994
19-44,2052-08-01,4163.892777577722
19-44,2065-07-01,8520.559700222097
19-44,2066-02-01,8800.591574056316
19-44,2145-06-01,715254.929096826
19-44,2146-08-01,763041.8263319139
19-44,2144-07-01,679817.1570740449
19-44,2052-07-01,4144.70179068355
19-44,2053-09-01,4421.613462989788
19-44,2066-11-01,9174.197954491157
19-44,2132-03-01,343136.7847644347
19-44,2054-07-01,4630.663930939405
19-44,2133-01-01,359360.0268063177
19-44,2053-03-01,4300.740911734855
19-44,2146-07-01,759525.0389238195
19-44,2066-06-01,8964.722735857393
19-44,2145-12-01,735357.206786166
19-44,2133-08-01,371170.54926355294
19-44,2065-06-01,8481.289248682491
19-44,2066-10-01,9131.914946230889
19-44,2132-05-01,346321.75645368395
19-44,2065-10-01,8639.465417436983
19-44,2054-02-01,4524.931599441353
19-44,2132-06-01,347925.31121465843
19-44,2053-12-01,4483.317756904902
19-44,2053-01-01,4261.188854171575
19-44,2145-01-01,698923.4543025539
19-44,2133-03-01,362695.58149600745
19-44,2132-07-01,349536.2908278793
19-44,2146-03-01,745619.2293713447
19-44,2133-04-01,364374.9510870138
19-44,2066-08-01,9047.932666658833
19-44,2145-02-01,702159.6414950074
19-44,2054-01-01,4504.076618859354
19-44,2065-11-01,8679.468263473185
19-44,2146-02-01,742182.7410602228
19-44,2146-05-01,752540.015022868
19-44,2052-11-01,4222.000539807338
19-44,2133-05-01,366062.0965715439
19-44,2054-04-01,4566.931698760068
19-44,2133-06-01,367757.05395389395
19-44,2065-09-01,8599.646940724151
19-44,2145-04-01,708677.0382848342
19-44,2052-10-01,4202.541739748187
19-44,2066-07-01,9006.231603134756
19-44,2066-09-01,9089.826816345429
19-44,2144-11-01,692495.7570140533
19-44,2145-09-01,725236.4213142353
19-44,2054-03-01,4545.883143703742
19-44,2145-03-01,705410.8130287083
19-44,2065-12-01,8719.656332507995
19-44,2144-12-01,695702.1823899394
19-44,2146-04-01,749071.6294670698
19-44,2053-11-01,4462.654570576356
19-44,2066-12-01,9216.676743460952
19-44,2144-08-01,682964.8774193702
19-44,2146-10-01,770124.3273125325
19-44,2054-10-01,4695.2855561919205
19-44,2066-05-01,8923.405179012472
19-44,2052-05-01,4106.584757555503
19-44,2066-03-01,8841.34047375721
19-44,2133-09-01,372889.16003608954
19-44,2053-07-01,4380.949792752512
19-44,2145-10-01,728594.4440042881
19-44,2144-04-01,670460.7741578375
19-44,2065-04-01,8403.290492779897
19-44,2132-01-01,339981.10388487956
19-44,2133-11-01,376350.2911962425
19-44,2054-11-01,4717.025881099207
19-44,2145-08-01,721893.8754322743
19-44,2052-04-01,4087.6578978903262
19-44,2053-05-01,4340.660088736166
19-44,2132-11-01,356055.1477731717
19-44,2132-10-01,354414.1233665605
19-44,2067-02-01,9302.225293777525
19-44,2144-03-01,667370.6840385131
19-44,2065-03-01,8364.560523895183
19-44,2146-11-01,773690.192028194
19-44,2054-12-01,4738.866869048482
19-44,2053-06-01,4360.758410661821
19-44,2066-04-01,8882.27805086835
19-44,2052-03-01,4068.818270326259
19-44,2133-12-01,378092.8854456528
19-44,2144-02-01,664294.8358514735
19-44,2055-01-01,4760.808986134338
19-44,2131-12-01,338414.1632220328
19-44,2067-01-01,9259.352219653032
19-44,2144-05-01,673565.1721530904
19-44,2052-12-01,4241.549438888271
19-44,2146-09-01,766574.8973291467
19-44,2132-09-01,352780.662285799
19-44,2054-09-01,4673.645430380205
19-44,2052-06-01,4125.599253227834
19-44,2065-05-01,8442.199790929491
19-44,2053-08-01,4401.234665899652
19-44,2132-12-01,357703.7705256886
19-44,2132-02-01,341555.29986770917
19-44,2144-06-01,676683.9442732508
19-44,2133-10-01,374615.7283984544
19-44,2145-11-01,731968.0151638543
19-44,2145-07-01,718566.7350272654
19-44,2053-04-01,4320.654398070074
19-44,2054-08-01,4652.105041855932
45-64,2165-08-01,215940.14345171765
45-64,2131-04-01,66279.8284970669
45-64,2105-11-01,27646.966444440946
45-64,2128-02-01,59438.832212940884
45-64,2166-04-01,220949.80303047618
45-64,2173-07-01,283537.9236784971
45-64,2173-08-01,284351.9323403954
45-64,2173-09-01,285168.2779387182
45-64,2106-03-01,27965.82283291613
45-64,2132-10-01,69789.79147129192
45-64,2100-10-01,23211.36640916521
45-64,2173-11-01,286808.006800331
45-64,2166-08-01,223498.04847252776
45-64,2136-05-01,78945.64077357188
45-64,2136-08-01,79627.52948250849
45-64,2128-07-01,60296.95961783609
45-64,2106-02-01,27885.765624105403
45-64,2128-05-01,59952.2319163473
45-64,2136-12-01,80545.88508311358
45-64,2165-07-01,215321.97586701193
45-64,2166-09-01,224139.68873360354
45-64,2100-05-01,22881.029527388557
45-64,2166-03-01,220317.2943922151
45-64,2106-08-01,28369.56964421609
45-64,2165-09-01,216560.08573295025
45-64,2106-09-01,28451.01580536844
45-64,2166-07-01,222858.24502235735
45-64,2106-01-01,27805.93759348554
45-64,2100-07-01,23012.59635091699
45-64,2165-12-01,218430.6117787288
45-64,2106-05-01,28126.627418788506
45-64,2132-09-01,69590.00561331613
45-64,2100-09-01,23144.919688877286
45-64,2136-09-01,79856.13205490308
45-64,2131-05-01,66470.11117179974
45-64,2166-06-01,222220.27312489017
45-64,2136-10-01,80085.3909221299
45-64,2166-01-01,219057.70394229158
45-64,2165-11-01,217805.31477952035
45-64,2128-03-01,59609.47508020444
45-64,2128-06-01,60124.34870216175
45-64,2132-08-01,69390.79167837094
45-64,2166-05-01,221584.12753697668
45-64,2106-06-01,28207.376117417058
45-64,2173-10-01,285986.96718257386
45-64,2106-04-01,28046.109877865063
45-64,2105-12-01,27726.33808499266
45-64,2136-07-01,79399.58132618394
45-64,2165-10-01,217181.8078056842
45-64,2173-06-01,282726.24526312173
45-64,2136-06-01,79172.28571254543
45-64,2128-04-01,59780.60784585701
45-64,2166-02-01,219686.59642394344
45-64,2136-11-01,80315.30796834499
45-64,2100-06-01,22946.718645749897
45-64,2132-07-01,69192.1480292237
45-64,2106-07-01,28288.356637381057
45-64,2100-08-01,23078.66318430346
45-64,2131-07-01,66852.31693644803
45-64,2165-06-01,214705.57789844464
45-64,2099-10-01,22426.44097503885
45-64,2174-09-01,295149.16766657337
45-64,2107-11-01,29616.121629446254
45-64,2163-12-01,203907.31338302305
45-64,2127-06-01,58091.158166339854
45-64,2164-01-01,204492.71062782477
45-64,2107-10-01,29531.34014285751
45-64,2132-02-01,68207.4270946398
45-64,2137-10-01,82888.37960440444
45-64,2174-08-01,294304.2499723092
45-64,2137-11-01,83126.34374723706
45-64,2164-02-01,205079.78848882677
45-64,2131-09-01,67236.72039933925
45-64,2107-09-01,29446.801358556335
45-64,2127-07-01,58257.93199790927
45-64,2164-03-01,205668.55179090772
45-64,2137-09-01,82651.09667682467
45-64,2107-08-01,29362.504581763656
45-64,2174-07-01,293461.75100724446
45-64,2164-04-01,206259.00537279865
45-64,2137-08-01,82414.49301439628
45-64,2164-05-01,206851.15408712148
45-64,2099-11-01,22490.825015707534
45-64,2099-12-01,22555.39389643611
45-64,2163-11-01,203323.59194335493
45-64,2132-01-01,68012.17103991969
45-64,2163-05-01,199856.1875237889
45-64,2108-04-01,30043.694053916
45-64,2174-12-01,297698.5026635634
45-64,2138-02-01,83844.34305234117
45-64,2163-06-01,200429.95439655034
45-64,2099-08-01,22298.225298843925
45-64,2131-12-01,67817.4739408519
45-64,2108-03-01,29957.688564190572
45-64,2163-07-01,201005.36849589206
45-64,2127-04-01,57759.04139696331
45-64,2107-12-01,29701.146515096254
45-64,2138-01-01,83604.32350707546
45-64,2108-02-01,29871.929280682303
45-64,2163-08-01,201582.4345508345
45-64,2099-09-01,22362.241245292065
45-64,2131-10-01,67429.75021380861
45-64,2163-09-01,202161.1573039747
45-64,2108-01-01,29786.41549858155
45-64,2137-12-01,83364.99106102255
45-64,2127-05-01,57924.86175492494
45-64,2163-10-01,202741.5415115258
45-64,2174-10-01,295996.51103396394
45-64,2174-11-01,296846.2870383426
45-64,2173-12-01,287631.4035396748
45-64,2107-07-01,29278.449119689394
45-64,2132-03-01,68403.24370971734
45-64,2127-11-01,58929.82899732202
45-64,2165-01-01,211649.9554997986
45-64,2107-01-01,28779.145409257537
45-64,2100-03-01,22750.214893173736
45-64,2132-05-01,68796.56506281272
45-64,2137-03-01,81241.595815857
45-64,2165-02-01,212257.5810859357
45-64,2174-02-01,289285.2954707807
45-64,2106-12-01,28696.7599179674
45-64,2165-03-01,212866.9511035895
45-64,2137-04-01,81474.83220922046
45-64,2127-12-01,59099.01056790586
45-64,2106-11-01,28614.61026999638
45-64,2100-04-01,22815.528455969263
45-64,2165-04-01,213478.07056084657
45-64,2174-01-01,288457.1641676632
45-64,2165-05-01,214090.94448017076
45-64,2132-06-01,68994.07303332844
45-64,2106-10-01,28532.695790200494
45-64,2137-01-01,80777.12416142557
45-64,2131-06-01,66660.94012881977
45-64,2128-01-01,59268.67784164395
45-64,2137-02-01,81009.02710371128
45-64,2127-08-01,58425.18462025811
45-64,2164-12-01,211044.06935142883
45-64,2107-02-01,28861.76742094909
45-64,2164-06-01,207445.0028004296
45-64,2174-06-01,292621.66384733096
45-64,2107-06-01,29194.634281526654
45-64,2137-07-01,82178.56667260037
45-64,2164-07-01,208040.55639324826
45-64,2131-08-01,67044.24316750818
45-64,2100-01-01,22620.148147881657
45-64,2127-09-01,58592.91740794625
45-64,2107-05-01,29111.059378446098
45-64,2164-08-01,208637.8197601137
45-64,2174-03-01,290115.80425499525
45-64,2174-05-01,291783.9815883421
45-64,2164-09-01,209236.7978096138
45-64,2107-04-01,29027.72372359034
45-64,2132-04-01,68599.62249446425
45-64,2174-04-01,290948.6973458149
45-64,2164-10-01,209837.4954644292
45-64,2127-10-01,58761.131739479664
45-64,2100-02-01,22685.08830222473
45-64,2107-03-01,28944.62663206819
45-64,2137-05-01,81708.73820064688
45-64,2164-11-01,210439.91766137234
45-64,2137-06-01,81943.31571248452
45-64,2105-10-01,27567.82201951739
45-64,2133-12-01,72647.77352228906
45-64,2131-03-01,66090.09054078971
45-64,2129-09-01,62766.1979503272
45-64,2103-08-01,25587.72640354166
45-64,2171-12-01,268506.99296569335
45-64,2169-08-01,247796.28136910792
45-64,2101-11-01,24092.7340274513
45-64,2134-10-01,74760.56936883467
45-64,2169-09-01,248507.6793958823
45-64,2103-07-01,25514.47692442143
45-64,2130-08-01,64777.04653865524
45-64,2171-11-01,267738.3432988691
45-64,2133-07-01,71613.87321024653
45-64,2134-09-01,74546.55376312454
45-64,2129-10-01,62946.3933476241
45-64,2103-06-01,25441.437135138698
45-64,2169-11-01,249936.6083678678
45-64,2101-12-01,24161.901826709774
45-64,2133-08-01,71819.46938711392
45-64,2134-08-01,74333.15081566291
45-64,2103-05-01,25368.60643541849
45-64,2169-12-01,250654.1510566813
45-64,2171-10-01,266971.8940302681
45-64,2129-11-01,63127.10606765628
45-64,2169-10-01,249221.11977434068
45-64,2169-07-01,247086.9198474173
45-64,2103-09-01,25661.186174497678
45-64,2134-11-01,74975.19939167309
45-64,2135-02-01,75622.79362758645
45-64,2169-01-01,242873.19201727657
45-64,2104-01-01,25957.14027723919
45-64,2172-03-01,270826.20761744294
45-64,2169-02-01,243570.4563531371
45-64,2135-01-01,75406.30974951628
45-64,2103-12-01,25882.83328431717
45-64,2127-03-01,57593.695729666135
45-64,2101-09-01,23954.991877987988
45-64,2129-07-01,62407.35320446034
